@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'3.5 weeks of insanity officially down the drain after all the food I ate today #TotallyWorthIt You know you\'re getting old when you\'re not excited about waking up at 6am Christmas morning #jetlag #MerryChristmas Woke up to a loss against @ShaneNiper in my fantasy football championship today #FuckYouAaronRodgers @emilykaycook i got you an orange/peppermint liquor since i know you just love those two things haha ;) Christmas shopping with my dad: going to a nice liquor store and getting each person a bottle of something they like Of course i would be sitting next to a baby on an 8hr flight... what have i done to deserve this? #fml And the long journey begins... Just finished watching a full season of survivor for the first time ever. #soforeign Realizing your flight leaves a day later than you thought <<<<<< Does anyone else think finals week is violating basic human rights? Giant frozen coffee round 2 #finals http://t.co/7Y9mdNYK Not oversleeping when you nap >>> @sfish92 and a takehome that took me more than ',FALSE
'Sometimes I wish I could stop thinking Weather channel app should change their  feels like: -22?C  to  you will no longer feel anything  #frozen Watching entourage with @sfish92 . Forgot how much i love this show Holly shit I wish I was up for Djokovic v Wawrinka #AustralianOpen #Epic Taking ENGL 202C has made me realize how foreign i really am... #thankspennstate Hopping that taking the maximum daily dose for 2 medications in 3hrs will help me sleep Latenight chicken quesadillas with the bros. Tacobell ain\'t got shit on us @sfish92 @Beef44 and twitterlessbrando http://t.co/72m8Aqga Popping pills << popping bottles #fact Holly snow... i really have to stop walking around in shorts and gym shoes Finished my paper just as my Four Seasons playlist ended #clutch #Vivaldi @sfish92 trying to convince me:  Dude  I\'m the little angel over your shoulder  not the guy with the pitchfork  #shitstevesays @sfish92 good Woke up for class and it was dark. Just left class and it\'s dark. This is going to suck... If we don\'t ge',TRUE
'Damn. Over 5 years wanting to see this guy #Tiesto http://t.co/pAetJThT2o Basically got an internship with airbus just because I go to Penn State #PSU #FTW Holly hockey.',FALSE
'Come back from doing work and have to drive @Rahoooooool to work in the blizzard with @sfish92 #drifting Dinner  unfortunately http://t.co/DuaF3CyzRk I really have to stop procrastinating @sfish92  I hate this place man  its like we\'re stuck in the winter wonderland from hell  hahahaha Walking around #Georgetown #DC http://t.co/9QXXXZvMIH Somehow I always end up walking for half an hour in the freezing rain... can\'t wait for Miami tonight Finally done with classes. Fuck vacuum cleaners Not sure if I\'m delirious bc I\'ve been staring at vacuum cleaner designs all day or if it\'s my fever 14 hrs... You know you\'re out of shape when you\'re dead after running 40 mins... Not sure how I had 18lbs of useless paper  or how I\'m going to carry it to campus and recycle it. I don\'t know what\'s more disappointing  that 10 of my books are worth less that $50 now  or the time it took me to clean my room Michigan going to town on FL #GoBlue #BigTen Watching @Rahoooooool kill the triple atomic wing challenge in less than 2 minu',FALSE
'WTF?!?! http://t.co/kcu8iGf9qv Grilling with the bros #DryRub #Pork #GhettoGrill http://t.co/5DHJpgdlNj Got them off before opening day #abouttime http://t.co/B709nNyfDr Final product #success http://t.co/a2KHBp2jHS Breakfast burritos with @Rahoooooool http://t.co/k9FbzRDEIS Childhood memories # minipizzas  http://t.co/6LPSCRGJc8 Cold showers >>> Learning about salmonella swimming in low Re #s and all I can think about is chicken... Had my first Smore ever. Life changing experience @paarthenon the blues play tomorrow  hopefully they keep my streak alive Burgers Buds and Bubs #grilling #408 http://t.co/DxU53s81Sg Of course the one game I decide to watch this year Barcelona gets 4-0d ... fucking bullshit Vamos Barca!!! #futbol Just saw RVP\'s second goal from yesterday. What a strike! Actually getting to the final answer in an exam makes me think I did everything wrong... fuck engineering... You know you\'ve hit rock bottom when you have canyon for lunch before finals',FALSE
'@krizabs sure... What. A. Game. Go spurs go!!! Woooo!!! Spurs up 2-1. Now back to game of thrones Aagghh one episode left to finish season one of game of thrones  but the spurs are on... Starting to watch game of thrones. What a strike by adebayor #sctop10 Wooooo! Arsenal with the beat down The Departed is definitely one of the best films out there @krizabs haha  sure let me know when Lunch http://t.co/UbhyjGOEsB Fucking spin cycle... It had been a while since I wrestled a subway door. Finally on my way back to PSU. Why am I wide awake.... The Big Fundamental!!! Why do they have this??? http://t.co/8lScmaFRId Thanks to @krizabs I\'m never again bringing butter to room temperature... Lunch #NYstrip http://t.co/drguHRiOkb @krizabs just made my day #MACAROONS!!!! http://t.co/QwVVXzrkn9 Huge game for Tony Parker!! Sweep!! #Spurs #Finals Monfils ftw! #FrenchOpen Last weekend as a 20 y.o. I never thought wearing pants to work would become this big of an issue',FALSE
'WTF?!?!??! That\'s pretty much all I got after that Game of Thrones episode I hate summer hours... Is this amateur hour?!?!?! Missed layups  flops... come on man! #HeatPacers @The_Biggest_D I was gonna say spurs sweep LBJ again  but 6 is also good haha Aaaggghhjhvdjiddbbdjfidndblah.... Getting surprised by @krizabs and Silvia >>>> Brown going yard again! What a baller @paarthenon hell no hahaha. Just started working out with Tyler Sensenig @paarthenon a ladder going down from 10: bench  pull ups  and thrusters Finished my first crossfit workout ever. Probably gonna regret it tomorrow. #dead Eating a whole bag of broccoli is a lot harder than I anticipated... Wooooow Tony Parker!!! Let\'s!! Gooooo!!! Go spurs go!!!!!! Spurs hustle #SCtop10 Go spurs!!!! Beat the floppers!!! Am I the only one that thinks the season 3 finale of Game of Thrones should have been the previous episode? courtesy of Kristin https://t.co/OiefqvDR5V 1. More. Game. Wooooo!! #Spurs Go spurs!!!! Naps on naps on naps Respect to the @spurs. gre',FALSE
'@JDeMatto well i found my charger! it found me actually @JDeMatto Whaaaaaaat? you text me? no phone charger. #doesntmatter #nofriends',FALSE
'@silverestladle Hi my name is Hank and I like to sweat and gamble @TheMelonShirt Fastest way to drunk happiness #breathandbelieve @Gilbert_33 157 Blacksmith. Where dreams are made?and Spencer lives card declined. Women behind me pays for goceries. faith in humanity restored #freeoj @Gilbert_33 @silverestladle You gonna eat that? @Gilbert_33 Pants! what pants are they?',FALSE
'@_beandip @Gilbert_33 I\'m slightly scared for our lives. But mostly our dignity. @theBardway @BrocObama god I need some bill in my life. and a good dose of bardbroc mania on the side. #1yearvacation around the corner @Gilbert_33 Buying a party bus and living next to Boardy Barn. #sundayfunday Being drunk is feeling sophisticated without being able to say it.',FALSE
'@BrocObama nooo (in that voice) Nothing like a can of pork & beans to get the day going. #PORK&BEANS @_beandip you dont even know #geekitout @PA_FreshPrince quite possibly Go to Orlando for free. Go to bed at 8:30. #livinitup @kelllll_belllll @KTstork Hahahahaha I just died #luckyguy @Gilbert_33 gimme dat ranch..and 2 slices of cheese',FALSE
'@thatjackparsons grow up as in??wear children costumes while intoxicated http://t.co/CQuPQprJ Neil is the man watch it and think about it #thisworldswild The best/worst costume in history. The @joey_cass as @Gilbert_33 http://t.co/GBsZDzu6 @Gilbert_33 you\'re a big meany. But let\'s BBQ There goes @Gilbert_33 waking me up at the crack of dawn to drive him to class #lazyass @King_georgeV you disappoint me #sundayfunday @LO_sang I got cookies too! But in etown. #delicious @LO_sang which home are you? Psu or lititz? Goodbye go phone hello iPhone. #imabigkidnow @sammy_skeet and I\'m #barBITTER that you have to work tonight. Just beat Ohio State\'s Volleyball coach in an epic bathroom stall war #nailbitter @JoeyAhern I missed the first episode!! #notcool @EurbOnDeck Cant wait #pimpstatus @M_stuck3y We might even have to make a trip to #DAIRYQUEEN',FALSE
'Elf will forever be the best movie ever made Who needs football when the dog shows on #riveting http://t.co/4papX7Hj @CallyPrutting and you know the candids are the best #momslovepictures I\'ve learned from jan @EurbOnDeck you always were a night owl @CallyPrutting wish I could take credit for this one #selfpick #wronghashtag  Look at the ground what is that frost  ps why don\'t they make fries bigger It\'s game time baby!!!! #stickenwithficken 203 dollar pay day. 197 dollar noise violation. Thank god for bar golf #bestscoreyet @_beandip @gilbert_33 @silverestladle @kirliniron13 truth hurts beandip @Gilbert_33 @silverestladle @kirliniron13 ill be friends if you come to my house and make coffee @silverestladle @kirliniron13 @gilbert_33 classic case of reading your tweets about the real world then going back to bed. #GaffProblems It\'s a special time in your life when finding a bed on the side of the road is a major upgrade. #febreeze 400 bucks 400 people. A dollar per guest and this baby\'s paid! http://t.co/RqoWUY',FALSE
'Is there alcohol in these drinks cause 15 down and still going # needtimeoff @hanky_poo22 @ashhowesPSU I read a book #educated http://t.co/2krGx80N @hanky_poo22 http://t.co/Xg6nP7vD @hanky_poo22 http://t.co/TqZf4LUR @kelllll_belllll give it a few years the scooby doo tie is making a comeback @ashhowesPSU and hank http://t.co/I28I7Jm3 3 servings of eggnog: 600 calories. Better make it a double #1200 @hanky_poo22 is this the new pager? @Gilbert_33 that would be a very special Christmas #blackoutchristmas 3 drunk adults. 2 drunk kids. 1 awesome snowball fight. #whitechristmas @hanky_poo22 http://t.co/5k9wstSA @M_stuck3y @hanky_poo22 monopoly and wine #guynight @JoeyAhern @agoodie13 Roofies: getting Joey almost laid since 1989 I sure am going to miss Sam\'s rack over break #mantits @KTomaszfski @sammy_skeet @JoeyAhern the 26th of December. Watching the hobbit in IMAX by my house then getting drunk in my basement. #youknowyourin @sammy_skeet better bring your A game this week. #tough http://t.co/806g70bK @thatjackp',TRUE
'Watching Bill O\'Reilly makes me sick to my stomach Water on the rocks..leave it open @thatjackparsons @sammy_skeet Lezzzzz gooooo #flyers Where is the flyers game!! Confused and angry Uber Man Boner!     @rulmer1012 @KTomaszfski @sammy_skeet @theBardway @Gilbert_33 the brewery is cleaner than our apartment. #truth @KTomaszfski White Russian Mondays #tradition First day of classes. Room number: BED http://t.co/FWG9fDZ6 @LeighAnnderthal @gilbert_33 not my finest hour. But it\'s just a sander. Aka semi safe midnight snack. better make it a wheel of cheese  Want to go halves on a baby?  #donedeal @Gilbert_33 My hands smell of rich mahogany #istillwiddle Bernie taupin: the most talented artist in American history. Thank you and Elton John for doing it right. To all the energy drinks in the world. I love you tonight. I hate you tomorrow',FALSE
'Indigo is the collaroy of party in the pants. #partyatindigo @theBardway @sammy_skeet 10 more minutes of class. then its some good ole roomy movie time. with a sprinkle of #oldfashioned @BSR_Gleason Every day is a new chance to do the no pants dance. #inspiration @LindsayFilling It doesn\'t exist. just a #spizakconspiracy 7 pillows.. 1 person.  #cuddling Making a 7 am wake up call under the name Mr. Havemann #feellikeadad',FALSE
'@ThomasSMorrison it\'s almost Friday. Better start packing for Psu again Some strange things are happening to astronauts returning from space (via @Upworthy) http://t.co/rYZYq9zppi Happy st. Pattys #fightingbears http://t.co/NILcqgKNRs @LeighAnnderthal when\'s your birthday? http://t.co/wNqvmoJ1HI Berries! @sammy_skeet @KTomaszfski http://t.co/AXSX9FAwOm Just watching #girls over drinks with the best roomy ever @sammy_skeet @Gilbert_33 Can I use your car? Need a phone charger. tooth brush. and I\'m out of potatoes. #walmartrun. And seriously can I use it? @theBardway banana pudding and a little rough sex #boss #duckdynasty @BrocObama BOOM BOOM #notsuprised Anyone with an iPhone 5 charger in the west fairmount area? Its a homework emergency! #onceaweekwork @dmcd0wellz so my phone charger wouldn\'t still be at your place by chance? left my other one in florida #springbreakproblems locked out? Thats ok I\'ll nap in @Gilbert_33 bed @bananalennertz I\'m excited to turn my phone on.. when i get in my apartment #lockedout',FALSE
'Ready for a sleep schedule when the commercials on tv arn\'t directed towards crazy people. #itsmymoneyandiwantitnow @LeighAnnderthal Is this still on the table? and do you have a washing machine? Borrowing the bed for a mid day slumber @KTomaszfski #angel http://t.co/l3ZeqBGg5I @savwatkins wondered why you tweeted this gross leg. Realized it\'s me. #notsuprised Drink doubleshot espresso: Heart explodes  Pass on the caffeine: Fail college? #decisions Anyone have any EBF472 knowledge right now I could use a little #struggling Sparknotes is asking me if I\'m ready to ACE my SAT\'s. #stilldontread So poor we dedicated a shelf to taco bell sauce  Thanks a lot @BarackObama http://t.co/vMy6Xp2ymq Beertation at its finest',FALSE
